site_id,site_name,operator,year,metric,value,unit,source_url,source_table,note
meta_odense,Meta Odense (Denmark),Meta,2024,electricity_mwh,569374,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_odense,Meta Odense (Denmark),Meta,2019,water_m3,266000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_odense,Meta Odense (Denmark),Meta,2020,water_m3,360000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_odense,Meta Odense (Denmark),Meta,2021,water_m3,373355,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_odense,Meta Odense (Denmark),Meta,2022,water_m3,427937,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_odense,Meta Odense (Denmark),Meta,2023,water_m3,371000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_odense,Meta Odense (Denmark),Meta,2024,water_m3,292000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2018,electricity_mwh,5000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2019,electricity_mwh,178000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2020,electricity_mwh,519000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2021,electricity_mwh,736810,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2022,electricity_mwh,1007635,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2023,electricity_mwh,1148091,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2024,electricity_mwh,1258239,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2019,water_m3,62000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2020,water_m3,108000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2021,water_m3,106339,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2022,water_m3,100912,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Papillion, NE' in the 2023 EDI (Sarpy County campus)."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2023,water_m3,123000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_sarpy,Meta Sarpy (NE),Meta,2024,water_m3,142000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_henrico,Meta Henrico (VA),Meta,2019,electricity_mwh,10000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation. Listed as 'Richmond, VA' in the 2023 EDI (same Henrico County campus)."
meta_henrico,Meta Henrico (VA),Meta,2020,electricity_mwh,204000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_henrico,Meta Henrico (VA),Meta,2021,electricity_mwh,515270,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_henrico,Meta Henrico (VA),Meta,2022,electricity_mwh,701003,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_henrico,Meta Henrico (VA),Meta,2023,electricity_mwh,805061,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_henrico,Meta Henrico (VA),Meta,2024,electricity_mwh,948859,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_henrico,Meta Henrico (VA),Meta,2020,water_m3,42000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source. Listed as 'Richmond, VA' in the 2023 EDI (same Henrico County campus)."
meta_henrico,Meta Henrico (VA),Meta,2021,water_m3,80478,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Richmond, VA' in the 2023 EDI (same Henrico County campus)."
meta_henrico,Meta Henrico (VA),Meta,2022,water_m3,54994,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Listed as 'Richmond, VA' in the 2023 EDI (same Henrico County campus)."
meta_henrico,Meta Henrico (VA),Meta,2023,water_m3,42000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_henrico,Meta Henrico (VA),Meta,2024,water_m3,92000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2018,electricity_mwh,26000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2019,electricity_mwh,289000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2020,electricity_mwh,571000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2021,electricity_mwh,717932,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2022,electricity_mwh,929488,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2023,electricity_mwh,1110100,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2024,electricity_mwh,1143067,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2018,water_m3,25000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2019,water_m3,92000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2020,water_m3,140000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2021,water_m3,152666,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2022,water_m3,161436,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2023,water_m3,283000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_los_lunas,Meta Los Lunas (NM),Meta,2024,water_m3,252000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_dekalb,Meta DeKalb (IL),Meta,2021,electricity_mwh,4724,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
meta_dekalb,Meta DeKalb (IL),Meta,2022,electricity_mwh,16934,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_dekalb,Meta DeKalb (IL),Meta,2023,electricity_mwh,138965,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_dekalb,Meta DeKalb (IL),Meta,2024,electricity_mwh,372339,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_dekalb,Meta DeKalb (IL),Meta,2021,water_m3,0,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported as 0 (site listed in the index but not yet operating)."
meta_dekalb,Meta DeKalb (IL),Meta,2022,water_m3,29659,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_dekalb,Meta DeKalb (IL),Meta,2023,water_m3,55000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_dekalb,Meta DeKalb (IL),Meta,2024,water_m3,105000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2021,electricity_mwh,229946,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2022,electricity_mwh,504049,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2023,electricity_mwh,787740,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2024,electricity_mwh,1115619,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2021,water_m3,57701,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2022,water_m3,89366,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2023,water_m3,87000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_eagle_mountain,Meta Eagle Mountain (UT),Meta,2024,water_m3,133000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2021,electricity_mwh,0,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Reported as 0 MWh (site listed in the index but not yet drawing power)."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2022,electricity_mwh,6264,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2023,electricity_mwh,116520,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2024,electricity_mwh,359730,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2021,water_m3,0,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported as 0 (site listed in the index but not yet operating)."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2022,water_m3,0,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported as 0 (site listed in the index but not yet operating)."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2023,water_m3,3000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_gallatin,Meta Gallatin (TN),Meta,2024,water_m3,205000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2021,electricity_mwh,85286,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. First (partial) year of operation."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2022,electricity_mwh,368841,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2023,electricity_mwh,614198,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2024,electricity_mwh,865803,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2021,water_m3,38520,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
epoch_meta_huntsville,Meta Huntsville (AL),Meta,2022,water_m3,103501,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
