site_id,site_name,operator,year,water_withdrawn_ML,water_consumed_ML,wue_l_per_kwh,wue_scope,pue,pue_scope,energy_gwh_estimate,method,source_url,source_table,note
meta_forest_city,Meta Forest City (NC),Meta,2023,55,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,330.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 507.1 GWh (507,068 MWh). ratio estimate/actual = 0.65 (stated WUE) / 0.49 (implied fleet WUE 0.240); site WUE = 0.117 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_forest_city,Meta Forest City (NC),Meta,2024,16,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,90.9,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 535.6 GWh (535,555 MWh). ratio estimate/actual = 0.17 (stated WUE) / 0.14 (implied fleet WUE 0.236); site WUE = 0.032 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_fort_worth,Meta Fort Worth (TX),Meta,2020,300,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,1100.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 941.0 GWh (941,000 MWh). ratio estimate/actual = 1.17 (stated WUE) / 0.82 (implied fleet WUE 0.427); site WUE = 0.351 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_fort_worth,Meta Fort Worth (TX),Meta,2021,254,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,1064.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,014.4 GWh (1,014,447 MWh). ratio estimate/actual = 1.05 (stated WUE) / 0.71 (implied fleet WUE 0.382); site WUE = 0.273 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_fort_worth,Meta Fort Worth (TX),Meta,2022,346,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,1868.4,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 959.4 GWh (959,419 MWh). ratio estimate/actual = 1.95 (stated WUE) / 1.24 (implied fleet WUE 0.313); site WUE = 0.389 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_fort_worth,Meta Fort Worth (TX),Meta,2023,404,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,2424.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,029.6 GWh (1,029,570 MWh). ratio estimate/actual = 2.35 (stated WUE) / 1.77 (implied fleet WUE 0.240); site WUE = 0.424 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_fort_worth,Meta Fort Worth (TX),Meta,2024,311,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,1767.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,109.0 GWh (1,109,004 MWh). ratio estimate/actual = 1.59 (stated WUE) / 1.28 (implied fleet WUE 0.236); site WUE = 0.303 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_gallatin,Meta Gallatin TN,Meta,2021,0,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,0.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,Actual electricity 0.0 GWh (0 MWh). actual electricity 0 (not yet operating). Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published.
epoch_meta_gallatin,Meta Gallatin TN,Meta,2022,0,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,0.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 6.3 GWh (6,264 MWh). ratio estimate/actual = 0.00 (stated WUE) / 0.00 (implied fleet WUE 0.313); site WUE = 0.000 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_gallatin,Meta Gallatin TN,Meta,2023,3,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,18.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 116.5 GWh (116,520 MWh). ratio estimate/actual = 0.15 (stated WUE) / 0.12 (implied fleet WUE 0.240); site WUE = 0.028 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_gallatin,Meta Gallatin TN,Meta,2024,205,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,1165.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 359.7 GWh (359,730 MWh). ratio estimate/actual = 3.24 (stated WUE) / 2.60 (implied fleet WUE 0.236); site WUE = 0.615 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_henrico,Meta Henrico (VA),Meta,2020,42,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,154.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 204.0 GWh (204,000 MWh). ratio estimate/actual = 0.75 (stated WUE) / 0.53 (implied fleet WUE 0.427); site WUE = 0.226 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_henrico,Meta Henrico (VA),Meta,2021,80,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,335.4,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 515.3 GWh (515,270 MWh). ratio estimate/actual = 0.65 (stated WUE) / 0.44 (implied fleet WUE 0.382); site WUE = 0.169 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_henrico,Meta Henrico (VA),Meta,2022,55,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,297.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 701.0 GWh (701,003 MWh). ratio estimate/actual = 0.42 (stated WUE) / 0.27 (implied fleet WUE 0.313); site WUE = 0.085 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_henrico,Meta Henrico (VA),Meta,2023,42,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,252.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 805.1 GWh (805,061 MWh). ratio estimate/actual = 0.31 (stated WUE) / 0.23 (implied fleet WUE 0.240); site WUE = 0.056 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_henrico,Meta Henrico (VA),Meta,2024,92,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,522.9,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 948.9 GWh (948,859 MWh). ratio estimate/actual = 0.55 (stated WUE) / 0.44 (implied fleet WUE 0.236); site WUE = 0.105 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_huntsville,Meta Huntsville AL,Meta,2021,39,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,163.5,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 85.3 GWh (85,286 MWh). ratio estimate/actual = 1.92 (stated WUE) / 1.31 (implied fleet WUE 0.382); site WUE = 0.498 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_huntsville,Meta Huntsville AL,Meta,2022,104,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,561.6,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 368.8 GWh (368,841 MWh). ratio estimate/actual = 1.52 (stated WUE) / 0.97 (implied fleet WUE 0.313); site WUE = 0.305 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_huntsville,Meta Huntsville AL,Meta,2023,152,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,912.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 614.2 GWh (614,198 MWh). ratio estimate/actual = 1.48 (stated WUE) / 1.11 (implied fleet WUE 0.240); site WUE = 0.267 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_huntsville,Meta Huntsville AL,Meta,2024,209,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,1188.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 865.8 GWh (865,803 MWh). ratio estimate/actual = 1.37 (stated WUE) / 1.10 (implied fleet WUE 0.236); site WUE = 0.261 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_kansas_city,Meta Kansas City (MO),Meta,2024,41,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,233.1,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 23.0 GWh (22,963 MWh). ratio estimate/actual = 10.15 (stated WUE) / 8.16 (implied fleet WUE 0.236); site WUE = 1.928 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_los_lunas,Meta Los Lunas NM,Meta,2020,140,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,513.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 571.0 GWh (571,000 MWh). ratio estimate/actual = 0.90 (stated WUE) / 0.63 (implied fleet WUE 0.427); site WUE = 0.270 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_los_lunas,Meta Los Lunas NM,Meta,2021,153,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,641.4,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 717.9 GWh (717,932 MWh). ratio estimate/actual = 0.89 (stated WUE) / 0.61 (implied fleet WUE 0.382); site WUE = 0.232 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_los_lunas,Meta Los Lunas NM,Meta,2022,161,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,869.4,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 929.5 GWh (929,488 MWh). ratio estimate/actual = 0.94 (stated WUE) / 0.60 (implied fleet WUE 0.313); site WUE = 0.187 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_los_lunas,Meta Los Lunas NM,Meta,2023,283,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,1698.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,110.1 GWh (1,110,100 MWh). ratio estimate/actual = 1.53 (stated WUE) / 1.15 (implied fleet WUE 0.240); site WUE = 0.275 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_los_lunas,Meta Los Lunas NM,Meta,2024,252,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,1432.4,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,143.1 GWh (1,143,067 MWh). ratio estimate/actual = 1.25 (stated WUE) / 1.01 (implied fleet WUE 0.236); site WUE = 0.238 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
lulea,Meta Lulea SE,Meta,2020,49,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,179.7,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 369.0 GWh (369,000 MWh). ratio estimate/actual = 0.49 (stated WUE) / 0.34 (implied fleet WUE 0.427); site WUE = 0.146 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
lulea,Meta Lulea SE,Meta,2021,39,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,163.5,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 306.1 GWh (306,054 MWh). ratio estimate/actual = 0.53 (stated WUE) / 0.36 (implied fleet WUE 0.382); site WUE = 0.139 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
lulea,Meta Lulea SE,Meta,2022,25,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,135.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 267.5 GWh (267,471 MWh). ratio estimate/actual = 0.50 (stated WUE) / 0.32 (implied fleet WUE 0.313); site WUE = 0.101 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
lulea,Meta Lulea SE,Meta,2023,50,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,300.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 351.9 GWh (351,931 MWh). ratio estimate/actual = 0.85 (stated WUE) / 0.64 (implied fleet WUE 0.240); site WUE = 0.153 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
lulea,Meta Lulea SE,Meta,2024,29,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,164.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 468.8 GWh (468,809 MWh). ratio estimate/actual = 0.35 (stated WUE) / 0.28 (implied fleet WUE 0.236); site WUE = 0.067 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_mesa,Meta Mesa (AZ),Meta,2024,57,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,324.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 24.7 GWh (24,657 MWh). ratio estimate/actual = 13.14 (stated WUE) / 10.56 (implied fleet WUE 0.236); site WUE = 2.497 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
prometheus_oh,Meta New Albany OH,Meta,2020,35,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,128.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 270.0 GWh (270,000 MWh). ratio estimate/actual = 0.48 (stated WUE) / 0.33 (implied fleet WUE 0.427); site WUE = 0.143 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
prometheus_oh,Meta New Albany OH,Meta,2021,121,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,507.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 511.4 GWh (511,414 MWh). ratio estimate/actual = 0.99 (stated WUE) / 0.68 (implied fleet WUE 0.382); site WUE = 0.258 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
prometheus_oh,Meta New Albany OH,Meta,2022,87,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,469.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 702.7 GWh (702,694 MWh). ratio estimate/actual = 0.67 (stated WUE) / 0.43 (implied fleet WUE 0.313); site WUE = 0.134 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
prometheus_oh,Meta New Albany OH,Meta,2023,72,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,432.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 793.1 GWh (793,063 MWh). ratio estimate/actual = 0.54 (stated WUE) / 0.41 (implied fleet WUE 0.240); site WUE = 0.098 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
prometheus_oh,Meta New Albany OH,Meta,2024,86,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,488.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 521.2 GWh (521,217 MWh). ratio estimate/actual = 0.94 (stated WUE) / 0.75 (implied fleet WUE 0.236); site WUE = 0.178 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_odense,Meta Odense (Denmark),Meta,2020,360,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,1320.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 343.0 GWh (343,000 MWh). ratio estimate/actual = 3.85 (stated WUE) / 2.71 (implied fleet WUE 0.427); site WUE = 1.155 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_odense,Meta Odense (Denmark),Meta,2021,373,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,1563.7,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 500.9 GWh (500,863 MWh). ratio estimate/actual = 3.12 (stated WUE) / 2.13 (implied fleet WUE 0.382); site WUE = 0.812 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_odense,Meta Odense (Denmark),Meta,2022,428,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,2311.2,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 517.7 GWh (517,718 MWh). ratio estimate/actual = 4.46 (stated WUE) / 2.85 (implied fleet WUE 0.313); site WUE = 0.893 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
